order_id,distance_km,traffic_level,weather,time_of_day,day_of_week,area_type,package_weight_kg,num_stops,rider_experience_years,rider_rating,vehicle_type,is_peak_hour,fuel_level_pct,delivery_time_minutes
ORD101037,3.92,High,Fog,Afternoon,Thu,Suburban,0.38,0,0.1,4.35,Scooter,0,96.5,28.4
ORD101038,2.13,Low,Clear,Night,Wed,Suburban,0.75,0,8.0,,Motorcycle,0,76.6,5.0
ORD101039,2.22,Medium,Fog,Evening,Tue,Suburban,2.87,0,1.0,4.26,Motorcycle,0,77.4,21.69
ORD101040,0.93,Medium,Clear,Evening,Wed,Urban,3.84,1,3.0,4.36,Motorcycle,0,72.5,19.87
ORD101041,3.46,High,Clear,Evening,Sat,Urban,4.16,1,2.3,3.16,Electric_Two_Wheeler,1,62.8,42.06
ORD101042,4.71,Medium,Clear,Night,Mon,Urban,0.83,4,2.1,4.5,Motorcycle,0,63.6,38.76
ORD101043,10.32,Medium,Clear,Evening,Sun,Urban,2.36,0,2.2,4.84,Electric_Two_Wheeler,1,96.7,51.19
ORD101044,2.51,High,Rain,Afternoon,Fri,Rural,0.72,0,0.9,4.28,Scooter,0,77.6,19.04
ORD101045,4.0,Medium,Rain,Evening,Mon,Urban,2.15,0,5.4,4.13,Scooter,1,69.0,35.45
ORD101046,3.57,Low,Clear,Morning,Tue,Urban,4.56,0,6.3,4.46,Scooter,0,27.0,16.95
ORD101047,4.82,Low,Clear,Afternoon,Wed,Urban,0.28,1,2.6,5.0,Scooter,1,97.9,29.97
ORD101048,3.15,High,Fog,Afternoon,Wed,Suburban,8.63,0,5.0,4.49,Motorcycle,0,56.8,30.11
ORD101049,5.52,Low,Extreme_Heat,Morning,Thu,Suburban,3.71,0,0.2,4.39,Motorcycle,0,94.9,24.91
ORD101050,2.04,High,Clear,Morning,Mon,Urban,3.07,1,0.3,4.14,Motorcycle,0,74.2,21.36
ORD101051,3.79,Medium,Extreme_Heat,Morning,Mon,Urban,2.55,1,2.0,3.87,Motorcycle,0,13.6,28.56
ORD101052,4.66,Severe,Clear,Evening,Tue,Urban,3.14,1,4.7,4.31,Electric_Two_Wheeler,1,58.5,41.4
ORD101053,7.0,High,Clear,Evening,Wed,Suburban,10.64,0,0.9,4.32,Electric_Two_Wheeler,0,90.3,36.51
ORD101054,5.58,Severe,Fog,Night,Tue,Rural,3.14,1,2.0,3.53,Scooter,0,14.7,45.81
ORD101055,3.74,Medium,Clear,Afternoon,Tue,Suburban,1.07,0,0.0,4.01,Scooter,0,88.0,23.44
ORD101056,2.22,High,,Evening,Sat,Suburban,2.1,1,10.8,4.76,Scooter,0,65.2,17.92
ORD101057,11.09,Medium,Clear,Night,Wed,Urban,1.02,2,3.6,4.2,Scooter,0,14.0,57.11
ORD101058,2.41,Medium,Fog,Morning,Tue,Urban,7.22,0,1.1,3.32,Motorcycle,0,43.6,24.04
ORD101059,1.69,Medium,Fog,Evening,Wed,Suburban,4.81,1,10.2,4.94,Motorcycle,0,12.7,21.8
ORD101060,2.57,High,Clear,Evening,Tue,Urban,1.88,0,0.2,3.94,Scooter,1,10.2,27.6
ORD101061,1.49,Severe,Clear,Morning,Fri,Rural,3.24,1,1.6,4.11,Motorcycle,0,90.7,31.99
ORD101062,4.63,High,Clear,Night,Tue,Urban,5.01,0,0.2,4.72,Motorcycle,0,77.4,30.86
ORD101063,3.72,Medium,Clear,Evening,Tue,Urban,0.76,0,1.0,4.0,Scooter,0,36.1,20.52
ORD101064,3.26,Medium,Clear,Morning,Sun,Suburban,1.93,0,0.6,3.51,Scooter,0,20.2,16.68
ORD101065,3.51,High,Rain,Morning,Fri,Urban,1.51,1,1.0,4.39,Electric_Two_Wheeler,0,14.9,34.36
ORD101066,2.67,Low,Clear,Morning,Mon,Urban,3.15,0,7.4,4.62,Motorcycle,0,92.6,10.63
ORD101067,1.05,Low,Clear,Afternoon,Wed,Urban,1.15,0,1.4,4.11,Scooter,1,66.3,9.66
ORD101068,6.41,Medium,Clear,Afternoon,Sun,Suburban,2.67,0,1.0,4.25,Scooter,0,24.5,28.13
ORD101069,2.83,Low,Clear,Afternoon,Thu,Urban,1.23,0,2.6,3.83,Scooter,0,71.3,12.91
ORD101070,1.53,Low,Extreme_Heat,Afternoon,Fri,Urban,0.44,1,2.9,3.9,Scooter,0,99.9,14.45
ORD101071,1.21,Low,Clear,Night,Sun,Suburban,0.43,0,10.3,4.17,Motorcycle,0,80.9,10.11
ORD101072,7.83,Low,Clear,Afternoon,Mon,Urban,0.45,1,2.0,4.56,Scooter,0,50.2,35.93
ORD101073,3.02,Low,Clear,Morning,Tue,Rural,0.27,0,3.5,4.34,Scooter,0,83.3,12.15
ORD101074,2.98,Severe,Clear,Afternoon,Sat,Urban,1.72,2,1.2,4.71,Scooter,1,77.0,48.31
ORD101075,4.96,Medium,Clear,Afternoon,Mon,Suburban,2.43,1,0.5,4.96,Motorcycle,0,18.0,26.35
ORD101076,2.68,Medium,Clear,Afternoon,Fri,Urban,0.47,0,1.4,4.65,Scooter,1,93.3,22.51
ORD101077,1.47,High,Clear,Afternoon,Sat,Suburban,2.09,0,1.4,3.66,Scooter,0,89.6,14.11
ORD101078,2.52,Low,Clear,Morning,Tue,Suburban,2.02,2,1.4,4.19,Motorcycle,0,63.2,20.55
ORD101079,4.32,Severe,Clear,Evening,Mon,Rural,0.52,0,3.0,4.65,Scooter,1,55.7,39.28
ORD101080,2.5,High,Clear,Night,Thu,Urban,1.24,0,1.3,4.25,Scooter,0,30.5,15.7
ORD101081,2.16,Low,Extreme_Heat,Afternoon,Wed,Urban,3.01,0,7.7,3.65,Scooter,0,85.1,16.76
ORD101082,1.84,Medium,Clear,Afternoon,Wed,Suburban,0.23,1,10.1,4.08,Motorcycle,1,48.9,21.66
ORD101083,4.69,High,Clear,Evening,Fri,Urban,0.52,0,1.9,3.39,Electric_Two_Wheeler,1,62.1,36.17
ORD101084,4.25,Severe,Clear,Evening,Sun,Urban,11.16,0,2.0,4.19,Scooter,1,25.3,41.17
ORD101085,5.07,Medium,Clear,Afternoon,Tue,Rural,2.85,2,1.3,4.03,Scooter,1,29.2,37.37
ORD101086,3.27,Medium,Rain,Night,Tue,Urban,1.45,0,1.1,4.16,Scooter,0,98.7,32.66
ORD101087,2.81,Low,Clear,Evening,Wed,Rural,2.19,0,10.6,4.77,Motorcycle,1,54.5,13.39
ORD101088,2.23,Severe,Rain,Afternoon,Mon,Urban,3.94,1,0.1,3.77,Motorcycle,0,83.4,38.4
ORD101089,3.04,Low,Clear,Evening,Tue,Suburban,3.89,0,1.3,4.01,Motorcycle,1,84.7,20.04
ORD101090,1.26,Severe,Clear,Night,Thu,Suburban,0.99,0,0.4,3.84,Motorcycle,0,98.3,24.49
ORD101091,4.44,Medium,Rain,Evening,Thu,Urban,1.55,0,3.2,4.73,Electric_Two_Wheeler,1,98.5,35.14
ORD101092,2.87,Medium,Clear,Morning,Tue,Rural,2.23,1,0.5,4.75,Electric_Two_Wheeler,0,51.1,24.18
ORD101093,6.88,Medium,Clear,Afternoon,Tue,Urban,0.35,0,5.4,4.44,Motorcycle,1,95.5,37.43
ORD101094,3.59,Low,Clear,Afternoon,Wed,Suburban,6.03,0,1.2,4.42,Motorcycle,1,42.9,23.26
ORD101095,1.04,Low,Rain,Afternoon,Fri,Suburban,1.33,0,6.2,3.82,Scooter,0,64.7,19.56
ORD101096,4.1,Low,Clear,Evening,Wed,Urban,1.13,0,10.8,4.38,Motorcycle,1,84.0,26.52
ORD101097,11.27,Low,,Evening,Fri,Rural,4.95,1,3.7,3.85,Motorcycle,0,92.2,42.55
ORD101098,4.68,High,Clear,Evening,Thu,Urban,0.45,0,2.4,4.32,Motorcycle,1,57.1,41.43
ORD101099,5.86,Medium,Fog,Night,Fri,Suburban,0.28,2,0.4,4.16,Scooter,0,47.6,47.43
ORD101100,7.31,Low,Clear,Afternoon,Wed,Urban,2.51,0,6.8,4.06,Motorcycle,1,75.6,39.46
ORD101101,2.11,Severe,Rain,Night,Tue,Suburban,1.17,1,3.7,4.31,Motorcycle,0,51.0,34.74
ORD101102,3.36,High,Clear,Evening,Fri,Suburban,3.09,2,0.8,4.57,Motorcycle,1,70.5,37.81
ORD101103,2.17,Severe,Extreme_Heat,Afternoon,Wed,Urban,0.34,0,1.6,5.0,Scooter,1,82.4,35.92
ORD101104,5.45,Severe,Clear,Evening,Thu,Suburban,1.17,0,0.2,4.52,Scooter,0,85.7,39.21
ORD101105,2.19,Low,Clear,Morning,Sat,Urban,0.74,2,2.7,5.0,Scooter,0,32.9,25.47
ORD101106,3.26,Medium,Clear,Evening,Fri,Urban,2.89,0,0.3,4.38,Electric_Two_Wheeler,0,61.4,21.97
ORD101107,5.73,High,Clear,Afternoon,Thu,Urban,0.72,2,2.6,5.0,Motorcycle,0,12.3,38.01
ORD101108,5.41,High,Clear,Afternoon,Thu,Urban,1.42,0,2.8,4.47,Scooter,0,81.8,32.11
ORD101109,4.05,Low,Extreme_Heat,Evening,Mon,Urban,3.62,0,1.0,4.4,Scooter,1,21.3,25.99
ORD101110,7.37,High,Extreme_Heat,Evening,Sat,Urban,5.14,0,7.4,4.23,Motorcycle,1,88.5,52.5
ORD101111,5.71,Low,Clear,Morning,Fri,Urban,2.76,1,3.8,4.42,Scooter,0,46.6,25.92
ORD101112,2.52,Low,Extreme_Heat,Morning,Wed,Urban,1.32,1,1.7,4.47,Electric_Two_Wheeler,0,25.1,19.59
ORD101113,1.5,Medium,Clear,Afternoon,Fri,Urban,1.9,0,6.3,3.73,Motorcycle,0,81.6,11.95
ORD101114,2.04,Medium,Clear,Evening,Fri,Suburban,2.54,2,4.8,4.58,Scooter,1,28.0,31.76
ORD101115,5.93,Medium,Rain,Night,Sat,Suburban,4.36,0,2.9,3.71,Motorcycle,0,45.5,36.44
ORD101116,4.65,Low,Rain,Night,Sun,Urban,4.59,1,0.4,4.58,Scooter,0,61.0,33.75
ORD101117,7.41,High,Extreme_Heat,Afternoon,Thu,Suburban,5.55,1,1.7,4.54,Motorcycle,0,42.4,44.95
ORD101118,4.95,Low,Clear,Evening,Thu,Suburban,3.53,0,5.0,4.87,Scooter,1,26.1,25.28
ORD101119,5.79,Low,Rain,Afternoon,Thu,Suburban,0.52,2,2.3,3.96,Electric_Two_Wheeler,1,46.5,41.39
ORD101120,4.4,High,Clear,Evening,Thu,Urban,2.95,1,2.0,3.91,Motorcycle,0,23.0,40.06
ORD101121,2.46,Severe,Clear,Morning,Sat,Urban,3.57,0,7.8,4.74,Motorcycle,0,74.7,23.99
ORD101122,2.39,High,Clear,Afternoon,Wed,Suburban,4.41,1,0.0,3.87,Scooter,0,25.4,17.06
ORD101123,2.05,High,Extreme_Heat,Evening,Tue,Suburban,5.38,1,0.0,3.83,Scooter,0,53.4,29.5
ORD101124,2.47,High,Fog,Morning,Mon,Urban,1.62,0,5.6,4.38,Motorcycle,0,60.4,34.33
ORD101125,7.53,Medium,Rain,Evening,Sun,Urban,2.33,0,0.1,4.28,Motorcycle,0,95.1,43.4
ORD101126,5.35,Low,Clear,Evening,Sun,Suburban,0.22,0,1.0,4.36,Scooter,1,17.0,22.9
ORD101127,3.3,Medium,Clear,Afternoon,Thu,Suburban,1.9,1,6.4,4.52,Scooter,0,93.7,23.88
ORD101128,4.74,Medium,Clear,Afternoon,Thu,Suburban,1.48,0,2.9,4.52,Scooter,0,28.7,20.27
ORD101129,4.7,Low,,Night,Mon,Urban,6.76,1,2.6,4.27,Motorcycle,0,85.7,22.29
ORD101130,7.92,High,Clear,Evening,Thu,Urban,4.84,1,2.7,4.32,Scooter,1,18.1,49.66
ORD101131,3.1,Medium,Rain,Afternoon,Tue,Urban,3.4,0,1.0,4.27,Scooter,1,99.0,26.55
ORD101132,4.25,Low,Clear,Afternoon,Sun,Urban,0.32,0,1.9,4.31,Scooter,1,82.7,26.14
ORD101133,5.81,Low,Clear,Evening,Fri,Urban,1.23,1,2.5,3.75,Scooter,0,15.7,29.26
ORD101134,2.45,High,Clear,Evening,Mon,Suburban,2.58,1,0.9,4.6,Scooter,1,29.3,26.52
ORD101135,8.32,Low,Clear,Morning,Sun,Urban,0.26,1,4.0,4.72,Electric_Two_Wheeler,0,59.4,45.38
ORD101136,5.65,High,Clear,Afternoon,Wed,Suburban,0.74,2,1.0,4.55,Scooter,1,57.1,42.46
ORD101137,2.04,Medium,Extreme_Heat,Night,Sun,Urban,4.57,0,0.2,4.52,Electric_Two_Wheeler,0,66.6,20.37
ORD101138,10.0,Medium,Rain,Evening,Mon,Urban,0.48,0,0.6,3.9,Scooter,1,51.7,61.41
ORD101139,7.37,Medium,Fog,Night,Tue,Urban,0.31,3,1.3,3.73,Scooter,0,76.1,56.49
ORD101140,5.23,High,Clear,Evening,Sat,Urban,1.94,1,6.0,4.63,Scooter,1,41.4,46.15
ORD101141,1.11,Medium,Clear,Night,Wed,Suburban,6.05,1,1.3,4.31,Motorcycle,0,25.9,14.89
ORD101142,2.73,High,Clear,Morning,Fri,Urban,3.8,1,0.2,4.37,Motorcycle,0,13.0,33.51
ORD101143,4.07,Medium,Fog,Evening,Thu,Urban,7.56,0,0.5,4.39,Motorcycle,0,39.2,35.44
ORD101144,4.26,Low,Rain,Morning,Mon,Urban,3.0,2,2.0,4.4,Scooter,0,48.4,36.67
ORD101145,3.88,High,Clear,Evening,Wed,Urban,1.35,2,0.5,4.56,Electric_Two_Wheeler,0,69.3,38.36
ORD101146,1.7,High,Clear,Afternoon,Mon,Suburban,6.06,0,0.2,4.26,Electric_Two_Wheeler,1,82.6,23.37
ORD101147,3.2,High,Clear,Afternoon,Fri,Urban,1.31,2,3.1,3.54,Scooter,1,31.6,46.36
ORD101148,3.39,High,Rain,Night,Mon,Suburban,1.06,0,3.8,4.58,Motorcycle,0,54.4,22.94
ORD101149,1.0,High,Extreme_Heat,Night,Sun,Suburban,1.39,2,4.8,4.53,Motorcycle,0,31.0,23.65
ORD101150,5.21,High,Clear,Morning,Sun,Urban,3.56,0,4.6,3.78,Scooter,0,95.6,34.14
ORD101151,8.87,High,Clear,Evening,Wed,Urban,5.19,1,1.2,3.83,Scooter,0,68.3,50.75
ORD101152,3.54,High,Clear,Afternoon,Tue,Suburban,1.09,0,3.3,4.65,Motorcycle,1,71.0,30.25
ORD101153,5.26,High,Clear,Afternoon,Sat,Suburban,1.44,0,2.2,4.75,Motorcycle,1,57.8,37.83
ORD101154,2.07,Medium,Clear,Evening,Wed,Urban,4.77,0,0.1,3.23,Scooter,1,35.4,19.65
ORD101155,4.57,High,Clear,Afternoon,Mon,Urban,0.3,0,1.3,4.48,Motorcycle,1,28.0,38.52
ORD101156,4.62,Low,Rain,Night,Fri,Urban,3.26,0,0.1,4.21,Electric_Two_Wheeler,0,69.1,28.02
ORD101157,6.89,High,Rain,Morning,Sun,Urban,1.41,0,0.2,4.33,Scooter,0,93.0,49.98
ORD101158,7.69,High,Clear,Evening,Thu,Urban,1.14,1,0.1,4.35,Scooter,1,29.2,49.91
ORD101159,5.22,Low,Fog,Evening,Thu,Urban,1.38,0,8.1,4.0,Motorcycle,0,61.5,31.27
ORD101160,2.5,High,Clear,Afternoon,Fri,Urban,1.28,0,4.6,4.56,Scooter,1,57.6,29.34
ORD101161,2.44,Low,Clear,Afternoon,Mon,Urban,3.03,0,1.4,4.02,Scooter,0,67.7,17.11
ORD101162,7.64,Medium,Clear,Evening,Sat,Urban,5.46,0,0.7,4.6,Scooter,1,62.9,42.39
ORD101163,1.8,High,Clear,Evening,Fri,Suburban,1.55,1,0.2,4.69,Scooter,0,34.6,23.09
ORD101164,2.71,Low,Clear,Afternoon,Mon,Suburban,3.78,0,1.4,3.95,Electric_Two_Wheeler,1,72.2,16.43
ORD101165,4.99,High,Clear,Afternoon,Wed,Rural,2.83,1,2.3,3.96,Motorcycle,1,34.5,37.4
ORD101166,8.7,High,Clear,Morning,Sat,Urban,1.0,0,4.0,4.35,Scooter,0,68.8,38.54
ORD101167,9.13,Medium,Extreme_Heat,Morning,Tue,Suburban,1.97,3,0.1,4.9,Motorcycle,0,37.0,52.76
ORD101168,0.86,Low,Clear,Afternoon,Mon,Urban,2.4,2,1.4,4.06,Electric_Two_Wheeler,1,17.4,23.8
ORD101169,4.48,Low,Clear,Morning,Thu,Suburban,0.25,1,9.4,4.14,Scooter,0,21.5,26.09
ORD101170,3.69,Medium,Clear,Evening,Thu,Urban,1.21,1,0.3,4.43,Scooter,0,85.1,24.44
ORD101171,2.24,Severe,Rain,Evening,Sun,Urban,10.02,0,1.3,4.56,Electric_Two_Wheeler,0,20.9,39.14
ORD101172,0.83,Medium,Clear,Night,Sat,Rural,2.23,0,0.8,4.51,Electric_Two_Wheeler,0,39.7,12.42
ORD101173,3.67,Low,Fog,Evening,Tue,Suburban,1.01,0,0.4,4.31,Scooter,0,35.9,21.7
ORD101174,1.78,Medium,Clear,Night,Mon,Rural,0.78,0,4.6,4.18,Scooter,0,15.2,15.06
ORD101175,4.88,Medium,Clear,Evening,Tue,Urban,0.67,1,3.0,4.43,Scooter,1,64.0,30.55
ORD101176,3.88,High,Clear,Evening,Sun,Urban,1.23,1,1.3,3.02,Scooter,1,81.9,39.96
ORD101177,1.13,Low,Clear,Night,Wed,Urban,0.63,1,1.2,5.0,Motorcycle,0,99.3,15.0
ORD101178,3.31,High,Clear,Evening,Tue,Suburban,0.49,1,4.4,4.23,Scooter,0,94.2,28.6
ORD101179,1.47,Medium,Clear,Morning,Wed,Suburban,1.11,1,0.2,4.37,Scooter,0,14.4,17.95
ORD101180,4.36,Severe,Clear,Evening,Thu,Rural,2.07,0,0.4,5.0,Motorcycle,0,33.2,37.89
ORD101181,5.52,Medium,Clear,Night,Wed,Urban,0.52,0,5.9,4.0,Electric_Two_Wheeler,0,47.1,24.14
ORD101182,2.94,Medium,Clear,Evening,Mon,Suburban,0.29,0,4.2,5.0,Scooter,0,88.8,17.8
ORD101183,7.42,Severe,Extreme_Heat,Evening,Sat,Urban,0.27,0,3.7,4.6,Scooter,0,42.4,46.42
ORD101184,4.41,Low,Clear,Evening,Sat,Urban,0.82,1,2.4,4.48,Electric_Two_Wheeler,1,61.3,28.8
ORD101185,3.82,Severe,Fog,Night,Mon,Urban,0.62,0,0.9,4.56,Motorcycle,0,69.4,47.37
ORD101186,3.86,High,Rain,Morning,Mon,Urban,1.75,1,6.8,3.96,Scooter,0,36.8,37.39
ORD101187,3.31,Low,Clear,Evening,Mon,Urban,1.42,0,1.7,3.64,Scooter,1,62.4,19.26
ORD101188,3.23,Medium,Clear,Afternoon,Fri,Urban,0.99,1,0.8,3.83,Scooter,0,14.6,25.06
ORD101189,1.74,High,Clear,Evening,Sun,Urban,3.79,1,1.1,4.73,Motorcycle,1,53.2,28.1
ORD101190,8.39,Low,Rain,Evening,Wed,Urban,1.61,0,0.0,3.93,Scooter,1,44.1,44.24
ORD101191,3.28,Medium,Rain,Morning,Mon,Urban,0.39,2,0.7,3.64,Scooter,0,42.0,35.32
ORD101192,9.13,Medium,Rain,Morning,Sat,Urban,0.9,1,0.5,4.27,Scooter,0,31.1,58.86
ORD101193,5.46,Medium,Extreme_Heat,Evening,Tue,Urban,7.45,0,0.4,4.53,Scooter,0,83.6,32.0
ORD101194,3.47,Low,Rain,Morning,Tue,Rural,7.74,1,0.1,4.32,Motorcycle,0,89.4,32.43
ORD101195,4.07,High,Clear,Afternoon,Fri,Rural,0.79,1,0.6,4.54,Scooter,0,89.9,29.0
ORD101196,5.52,Severe,Clear,Evening,Wed,Urban,0.57,1,0.3,4.76,Scooter,0,45.6,46.1
ORD101197,6.49,Severe,Fog,Afternoon,Wed,Rural,1.57,2,0.1,4.53,Electric_Two_Wheeler,1,33.3,59.9
ORD101198,3.78,High,Clear,Afternoon,Sun,Suburban,1.51,0,0.4,,Motorcycle,0,18.9,23.15
ORD101199,6.16,Low,,Night,Wed,Urban,1.26,1,0.6,4.08,Scooter,0,70.5,32.71
ORD101200,5.41,High,Rain,Morning,Sat,Urban,1.71,0,1.3,4.61,Motorcycle,0,39.7,32.05
ORD101201,5.55,Low,,Afternoon,Sat,Rural,0.73,0,2.2,4.41,Scooter,1,34.9,25.52
ORD101202,6.17,Low,Extreme_Heat,Evening,Sun,Suburban,0.44,0,1.0,3.96,Motorcycle,1,43.4,33.3
ORD101203,2.64,Medium,Rain,Evening,Fri,Suburban,1.89,0,0.4,4.82,Motorcycle,0,59.9,19.13
ORD101204,7.84,Medium,Clear,Night,Wed,Suburban,5.59,0,7.0,4.4,Motorcycle,0,24.6,32.42
ORD101205,4.66,High,Extreme_Heat,Night,Wed,Urban,0.5,1,1.8,4.56,Motorcycle,0,96.5,36.55
ORD101206,6.48,High,Clear,Evening,Mon,Urban,2.64,1,3.4,4.14,Scooter,1,75.9,44.92
ORD101207,3.77,Medium,Clear,Morning,Wed,Urban,1.35,2,3.0,4.75,Motorcycle,0,14.2,30.93
ORD101208,4.33,Low,Clear,Morning,Sat,Urban,0.9,0,0.8,3.67,Scooter,0,37.6,19.27
ORD101209,2.63,Severe,Clear,Afternoon,Mon,Urban,4.04,0,2.1,4.97,Scooter,0,14.5,32.88
ORD101210,1.94,Medium,Clear,Morning,Mon,Urban,1.42,0,2.3,3.52,Electric_Two_Wheeler,0,30.7,18.88
ORD101211,3.39,Medium,Clear,Evening,Wed,Urban,1.95,1,1.1,3.75,Motorcycle,1,35.8,29.44
ORD101212,5.67,Low,Clear,Evening,Tue,Urban,1.37,1,2.8,4.4,Electric_Two_Wheeler,1,74.6,33.57
ORD101213,2.68,High,Clear,Morning,Thu,Urban,0.37,1,3.9,4.09,Scooter,0,74.7,28.77
ORD101214,1.36,High,Rain,Evening,Sat,Urban,2.01,2,1.1,4.17,Motorcycle,0,14.1,41.73
ORD101215,7.09,Low,Fog,Morning,Tue,Urban,1.29,0,0.0,4.09,Scooter,0,62.9,38.66
ORD101216,1.79,Low,Clear,Afternoon,Wed,Urban,0.38,0,1.1,3.99,Motorcycle,1,96.5,11.55
ORD101217,4.57,High,Clear,Evening,Wed,Suburban,2.01,1,0.3,4.43,Scooter,1,66.6,34.69
ORD101218,9.78,High,Clear,Afternoon,Tue,Rural,0.22,1,0.4,4.28,Scooter,0,96.4,46.06
ORD101219,18.24,Low,Clear,Afternoon,Wed,Urban,0.67,0,1.1,4.65,Scooter,0,44.3,75.48
ORD101220,3.49,Severe,Rain,Morning,Sat,Urban,3.24,0,0.6,4.33,Motorcycle,0,51.4,37.21
ORD101221,7.15,Low,Rain,Afternoon,Sun,Suburban,0.28,0,6.8,4.13,Scooter,1,54.6,36.65
ORD101222,4.61,Medium,Clear,Evening,Mon,Urban,2.28,1,2.6,4.61,Motorcycle,1,93.2,34.09
ORD101223,2.11,Severe,Clear,Night,Fri,Suburban,6.18,1,1.8,3.57,Scooter,0,44.2,29.66
ORD101224,3.32,Medium,Clear,Afternoon,Wed,Urban,0.58,1,0.0,3.27,Scooter,0,98.5,30.25
ORD101225,2.82,Medium,Rain,Afternoon,Wed,Suburban,1.28,0,0.3,3.66,Scooter,1,58.9,33.36
ORD101226,6.99,Medium,Clear,Evening,Tue,Rural,1.91,1,3.9,4.16,Electric_Two_Wheeler,1,29.6,36.65
ORD101227,9.55,Low,Extreme_Heat,Night,Mon,Suburban,1.4,0,1.2,4.46,Scooter,0,19.3,38.84
ORD101228,3.02,Severe,Rain,Afternoon,Tue,Urban,2.14,0,0.1,3.23,Scooter,0,25.6,41.79
ORD101229,1.39,Medium,Clear,Afternoon,Sun,Suburban,1.24,0,4.4,4.3,Motorcycle,0,13.5,16.41
ORD101230,4.24,High,Clear,Evening,Sat,Suburban,0.52,2,0.9,4.16,Scooter,0,72.3,33.43
ORD101231,2.2,Low,Extreme_Heat,Evening,Tue,Suburban,0.39,2,1.2,4.35,Motorcycle,1,56.5,30.51
ORD101232,1.91,Low,Clear,Morning,Wed,Urban,2.93,0,9.2,3.54,Scooter,0,76.4,10.77
ORD101233,2.51,Low,Clear,Evening,Mon,Suburban,0.75,0,0.0,5.0,Motorcycle,1,80.4,13.47
ORD101234,2.39,High,Clear,Morning,Sat,Urban,3.96,0,3.2,4.31,Scooter,0,93.8,19.23
ORD101235,4.87,Medium,Fog,Afternoon,Wed,Urban,2.92,0,7.4,3.81,Motorcycle,1,20.5,33.52
ORD101236,5.54,High,Rain,Afternoon,Sat,Suburban,0.3,0,0.2,4.35,Motorcycle,0,26.7,41.4
ORD101237,4.54,Medium,Rain,Night,Wed,Urban,0.65,0,5.0,4.9,Motorcycle,0,59.3,28.19
ORD101238,2.19,Severe,Fog,Afternoon,Wed,Suburban,0.89,1,1.3,3.79,Motorcycle,1,21.7,46.84
ORD101239,2.23,Low,Fog,Afternoon,Wed,Suburban,2.01,2,5.3,3.7,Electric_Two_Wheeler,1,18.3,40.01
ORD101240,3.67,High,Extreme_Heat,Morning,Fri,Urban,3.52,0,0.9,4.25,Scooter,0,70.0,33.31
ORD101241,3.13,High,Clear,Night,Thu,Suburban,0.32,0,10.1,4.29,Scooter,0,75.2,19.83
ORD101242,3.89,High,Clear,Morning,Mon,Rural,0.77,0,2.6,4.58,Motorcycle,0,85.9,21.96
ORD101243,4.78,High,Rain,Afternoon,Sun,Urban,1.14,2,2.5,4.89,Motorcycle,1,92.4,48.19
ORD101244,3.64,High,Rain,Morning,Fri,Suburban,0.61,0,4.1,4.61,Scooter,0,49.8,27.56
ORD101245,5.29,Medium,Rain,Evening,Thu,Urban,1.78,2,1.4,3.74,Motorcycle,1,98.2,42.71
ORD101246,4.33,Low,Clear,Afternoon,Sat,Urban,1.5,1,0.7,3.87,Scooter,0,13.4,24.12
ORD101247,5.44,Low,Rain,Afternoon,Thu,Urban,0.96,2,0.8,3.98,Motorcycle,1,88.3,44.82
ORD101248,1.84,Severe,Rain,Afternoon,Thu,Urban,1.66,0,1.0,4.61,Motorcycle,1,38.9,37.54
ORD101249,1.27,Medium,Clear,Night,Fri,Urban,1.08,2,2.4,4.54,Motorcycle,0,93.0,19.97
ORD101250,2.15,High,Clear,Evening,Mon,Rural,1.04,0,4.6,4.8,Scooter,0,30.0,20.56
ORD101251,6.71,Medium,Clear,Evening,Tue,Suburban,0.82,1,1.7,4.52,Motorcycle,0,76.7,36.03
ORD101252,4.35,Low,Clear,Night,Thu,Urban,1.75,0,1.3,4.05,Motorcycle,0,48.3,14.88
ORD101253,2.65,Low,Clear,Night,Tue,Urban,1.37,1,3.9,4.22,Scooter,0,44.3,12.07
ORD101254,2.42,High,Clear,Afternoon,Tue,Urban,0.64,2,0.9,3.72,Motorcycle,1,15.3,36.08
ORD101255,5.63,Medium,Clear,Night,Wed,Urban,0.23,1,2.9,4.55,Electric_Two_Wheeler,0,73.5,28.99
ORD101256,4.41,Low,Rain,Morning,Tue,Urban,0.53,1,0.3,4.05,Scooter,0,25.8,33.85
ORD101257,1.67,Medium,Rain,Afternoon,Sat,Urban,0.29,0,0.3,4.79,Scooter,0,51.7,20.36
ORD101258,1.66,Low,Fog,Night,Sat,Urban,1.33,2,2.6,4.54,Scooter,0,22.7,31.76
ORD101259,5.33,Medium,Clear,Afternoon,Wed,Urban,0.71,0,0.2,5.0,Motorcycle,1,64.4,32.37
ORD101260,2.59,Low,Clear,Afternoon,Mon,Suburban,1.29,0,0.4,4.47,Electric_Two_Wheeler,0,30.8,14.88
ORD101261,1.43,High,Fog,Afternoon,Sun,Suburban,1.0,1,2.4,4.46,Motorcycle,1,63.5,32.96
ORD101262,1.42,Medium,Clear,Evening,Mon,Urban,1.74,0,1.4,4.23,Scooter,1,95.2,21.13
ORD101263,4.87,Medium,Extreme_Heat,Afternoon,Sat,Urban,2.77,2,2.1,4.15,Motorcycle,0,92.9,38.26
