distance_km,package_weight_kg,num_stops,rider_experience_years,rider_rating,is_peak_hour,fuel_level_pct,delivery_time_minutes,traffic_level_Low,traffic_level_Medium,traffic_level_Severe,weather_Extreme_Heat,weather_Fog,weather_Rain,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,area_type_Suburban,area_type_Urban,vehicle_type_Motorcycle,vehicle_type_Scooter
3.23,6.93,0,0.5,5.0,0,61.2,26.88,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
4.56,1.36,2,6.1,4.11,0,23.5,27.11,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
3.72,0.47,1,1.4,4.47,0,91.2,27.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3.02,0.37,1,4.0,3.71,1,78.4,21.63,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
6.03,1.15,2,0.5,4.85,0,21.0,51.48,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
6.15,1.46,0,3.6,3.79,0,32.8,34.08,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
1.56,0.82,0,1.7,4.34,1,37.0,35.58,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
5.12,1.94,0,1.8,4.33,0,75.4,29.04,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
5.3,0.64,2,2.8,4.93,1,80.8,43.51,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
4.49,1.04,0,1.0,4.69,0,95.8,22.74,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
2.19,1.64,1,0.8,4.63,0,34.1,33.83,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
3.54,1.09,0,3.3,4.65,1,71.0,30.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
3.74,1.61,0,2.6,4.95,1,39.7,26.44,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
8.29,1.12,0,0.4,4.13,1,29.6,38.4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
4.96,0.78,0,2.1,4.43,0,71.6,37.59,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
0.71,0.28,0,1.0,4.42,1,75.9,21.9,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
4.1,0.59,1,0.2,3.26,0,27.9,18.14,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
4.03,0.35,0,5.5,3.45,0,56.0,22.87,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
5.25,0.49,0,3.5,4.45,0,78.4,25.31,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.72,3.99,0,0.3,4.06,0,86.1,20.66,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False
9.52,0.56,0,0.0,4.71,0,83.6,49.44,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
4.15,0.61,0,3.5,4.39,0,96.4,21.25,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
5.09,1.18,0,4.3,4.17,1,68.0,33.64,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
11.92,3.2,1,0.7,4.84,0,28.2,60.68,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
2.37,3.6,0,0.0,4.69,0,51.1,25.07,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
2.76,1.42,0,1.1,3.79,0,46.8,24.31,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
3.07,1.7,1,0.2,4.73,0,65.3,41.16,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
12.31,4.63,1,0.0,4.51,0,79.5,59.83,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
2.51,0.75,0,0.0,5.0,1,80.4,13.47,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
3.3,1.9,1,6.4,4.52,0,93.7,23.88,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
5.12,0.44,0,1.1,4.63,0,51.8,27.32,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
2.99,2.34,0,3.0,4.7,1,23.8,27.69,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7.89,0.64,0,7.5,4.26,0,77.2,39.82,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
5.43,0.84,2,0.2,3.9,0,40.5,40.55,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
9.23,2.35,0,4.9,4.9,1,57.5,40.18,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
8.97,0.76,0,2.5,3.87,0,68.6,36.84,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3.42,10.32,2,4.2,4.21,1,66.1,47.28,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False
5.06,4.23,0,1.4,3.86,0,33.8,30.11,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
4.96,2.6,1,7.3,3.56,0,78.9,27.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
5.55,1.6,0,5.6,4.34,0,34.9,33.42,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False
2.89,1.42,0,3.1,4.44,0,78.7,32.58,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False
7.78,1.81,1,6.3,4.69,0,45.1,34.26,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1.71,1.48,0,4.7,3.84,0,42.8,21.3,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
5.49,3.06,1,2.8,4.28,0,47.2,54.39,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True
1.58,0.76,1,2.3,5.0,1,83.0,23.64,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
5.3,7.76,0,0.2,3.8,1,34.3,41.09,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
9.98,2.48,1,5.4,4.44,0,85.1,40.93,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
3.11,0.37,1,1.7,4.11,0,74.9,31.83,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
2.59,2.31,0,0.0,4.76,0,47.7,20.77,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
4.98,2.8,1,1.1,4.53,0,67.5,36.04,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True
2.11,2.54,1,1.5,4.18,0,30.8,35.45,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
3.4,11.31,2,1.5,4.17,0,89.9,27.57,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5.85,4.14,0,3.4,4.8,0,96.7,25.6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
5.3,4.67,0,1.7,3.73,0,81.9,20.16,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
6.14,0.56,1,8.7,4.53,0,11.6,25.21,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
2.77,1.36,3,1.8,3.89,1,54.1,22.54,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
5.63,1.93,4,0.3,4.5,0,96.3,37.99,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
9.17,5.04,0,3.3,4.19,1,60.2,52.33,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
5.27,2.4,0,0.4,4.25,0,46.1,33.88,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
4.44,1.55,0,3.2,4.73,1,98.5,35.14,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
4.7,1.82,0,4.0,4.5,0,66.2,22.3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
4.86,1.05,0,2.2,5.0,0,58.4,33.82,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
7.03,2.91,1,1.8,3.97,0,26.3,46.04,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0.96,2.13,2,3.8,4.28,0,78.2,29.14,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
6.03,0.69,1,4.4,3.8,0,17.6,27.91,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
6.09,0.36,1,1.7,4.57,1,25.9,56.06,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
5.33,3.12,0,6.4,4.45,0,44.4,24.53,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
12.69,0.8,0,0.2,4.27,1,79.4,63.02,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
5.93,1.78,0,0.9,3.98,0,13.8,29.99,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
4.81,2.98,0,1.0,4.63,1,35.6,41.86,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
8.23,0.46,0,2.2,4.75,0,71.5,30.15,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
2.96,1.01,1,1.8,4.1,0,68.3,35.75,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
2.8,2.02,0,1.5,4.9,0,24.5,16.57,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
2.7,0.38,0,1.5,4.18,0,97.3,16.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
1.17,3.82,2,2.4,4.79,1,29.0,34.79,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.86,2.44,1,0.5,4.51,0,32.2,17.21,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
0.93,2.33,0,1.0,4.06,0,33.2,5.43,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1.65,5.86,2,0.2,4.02,1,16.7,28.04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
6.98,6.5,0,5.1,5.0,1,30.6,46.49,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
8.92,3.55,0,2.6,4.58,1,65.0,43.91,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
4.1,0.79,1,3.9,4.4,0,99.3,33.31,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
3.51,1.57,1,6.5,5.0,0,75.9,35.16,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False
4.27,1.31,2,0.8,3.64,0,24.8,39.96,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
5.78,1.26,2,3.6,3.89,0,75.4,41.26,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
2.94,0.43,3,6.2,4.56,0,31.2,24.66,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
5.2,4.02,3,0.9,3.94,0,56.2,45.73,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True
3.06,1.64,1,1.7,3.62,1,86.1,32.34,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
0.96,2.02,1,7.9,4.3,0,56.3,14.45,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
2.59,0.21,0,1.4,3.71,0,53.4,19.09,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
6.39,2.37,0,1.6,4.05,1,13.9,35.82,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.47,2.41,0,4.7,4.7,1,85.5,30.99,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
6.07,2.89,0,0.3,4.11,1,17.5,48.86,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1.8,1.29,0,0.2,4.18,0,36.8,14.25,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
5.37,0.37,0,4.7,4.01,0,72.6,47.07,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
5.81,2.03,2,0.9,4.68,0,55.9,49.71,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
3.68,0.99,0,0.4,3.82,0,24.2,20.45,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
8.52,3.9,2,2.1,4.03,0,55.7,56.43,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
4.87,0.76,1,3.9,4.21,0,55.6,29.15,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True
1.93,2.01,0,1.5,4.61,0,71.7,18.08,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
3.53,0.52,1,1.2,4.97,0,86.1,28.76,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
2.18,1.43,1,4.1,4.52,0,74.2,29.9,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2.04,0.84,2,1.4,4.2,0,84.1,21.68,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
4.43,0.45,2,6.1,4.92,0,89.0,30.72,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
1.06,3.43,2,4.3,5.0,1,53.7,28.4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
2.19,0.74,2,2.7,5.0,0,32.9,25.47,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
2.22,1.06,0,0.4,4.0,0,19.2,18.34,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
2.4,1.41,0,3.3,4.42,0,46.3,26.65,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
