delivery_id,date,rider_id,vehicle_type,zone,time_of_day,weather,traffic_condition,distance_km,shipment_weight_kg,order_volume_parcels,sla_minutes,delivery_time_min,delayed,fuel_cost_inr,delivery_cost_inr,customer_rating
DEL-11529,2026-05-24,RDR-016,Motorbike,Zone B - North,Night (21-2),Clear,Low,1.33,2.64,2,35,4.0,0,3.15,28.35,5.0
DEL-11036,2026-05-24,RDR-009,Scooter,Zone B - North,Morning (6-11),Clear,Low,2.65,2.47,2,35,14.8,0,5.04,24.57,5.0
DEL-11251,2026-05-24,RDR-026,Motorbike,Zone A - Central,Evening (16-21),Rain,High,0.93,1.34,1,30,12.3,0,2.23,26.11,4.2
DEL-11946,2026-05-24,RDR-044,Scooter,Zone D - East,Afternoon (11-16),Clear,Medium,2.31,4.42,3,40,21.2,0,3.95,29.37,5.0
DEL-10176,2026-05-24,RDR-044,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Medium,1.11,3.05,2,30,7.3,0,2.41,27.27,4.7
DEL-10558,2026-05-24,RDR-054,Motorbike,Zone A - Central,Evening (16-21),Rain,High,3.65,0.84,1,30,22.1,0,8.67,31.65,4.9
DEL-11464,2026-05-24,RDR-037,E-Bike,Zone A - Central,Evening (16-21),Clear,Medium,7.72,4.58,1,30,32.0,1,4.87,34.63,3.9
DEL-11149,2026-05-24,RDR-050,E-Bike,Zone B - North,Evening (16-21),Clear,Medium,2.23,0.43,2,35,11.2,0,1.31,24.96,5.0
DEL-10967,2026-05-25,RDR-046,Scooter,Zone C - South,Evening (16-21),Cloudy,Medium,7.56,3.23,1,35,29.2,0,13.08,35.64,4.4
DEL-11807,2026-05-25,RDR-019,Scooter,Zone B - North,Evening (16-21),Rain,High,2.3,1.28,1,35,22.4,0,4.38,35.32,4.5
DEL-11305,2026-05-25,RDR-008,E-Bike,Zone B - North,Morning (6-11),Clear,High,6.62,1.47,1,35,41.0,1,4.05,24.52,3.6
DEL-10696,2026-05-25,RDR-038,Scooter,Zone D - East,Night (21-2),Clear,Medium,11.22,4.08,1,40,42.0,1,18.28,41.28,3.9
DEL-10805,2026-05-25,RDR-035,Motorbike,Zone E - West,Evening (16-21),Clear,High,9.16,4.0,2,40,42.0,1,21.31,50.84,3.2
DEL-10688,2026-05-25,RDR-056,Motorbike,Zone C - South,Afternoon (11-16),Clear,Medium,6.39,1.98,3,35,20.8,0,14.47,42.12,5.0
DEL-11902,2026-05-25,RDR-043,Motorbike,Zone E - West,Morning (6-11),Clear,Low,4.35,1.24,1,40,13.1,0,9.29,31.62,5.0
DEL-10893,2026-05-25,RDR-033,Scooter,Zone C - South,Afternoon (11-16),Clear,Medium,10.92,2.35,1,35,34.7,0,19.2,45.61,4.5
DEL-10891,2026-05-25,RDR-047,E-Bike,Zone D - East,Evening (16-21),Clear,High,3.19,2.77,1,40,20.0,0,2.09,28.91,4.9
DEL-11112,2026-05-25,RDR-037,Scooter,Zone D - East,Evening (16-21),Clear,Medium,1.94,0.65,1,40,14.5,0,3.16,24.2,4.7
DEL-11481,2026-05-25,RDR-029,Scooter,Zone C - South,Afternoon (11-16),Clear,Low,1.08,3.01,1,35,12.4,0,1.87,29.4,5.0
DEL-11702,2026-05-25,RDR-057,Scooter,Zone B - North,Evening (16-21),Clear,Medium,3.02,1.23,1,35,18.6,0,5.42,35.03,5.0
DEL-10005,2026-05-25,RDR-048,Scooter,Zone D - East,Afternoon (11-16),Clear,High,2.96,0.96,1,40,16.9,0,5.05,23.87,5.0
DEL-11009,2026-05-25,RDR-021,Motorbike,Zone A - Central,Evening (16-21),Clear,Low,5.12,4.18,1,30,13.3,0,12.05,34.48,5.0
DEL-11345,2026-05-25,RDR-049,Scooter,Zone D - East,Night (21-2),Clear,Low,8.4,1.45,3,40,31.8,0,16.24,42.45,4.9
DEL-11234,2026-05-25,RDR-059,Motorbike,Zone B - North,Evening (16-21),Clear,Medium,5.31,1.33,1,35,25.6,0,12.88,38.98,4.6
DEL-11191,2026-05-25,RDR-022,Motorbike,Zone E - West,Morning (6-11),Cloudy,Medium,6.43,0.25,1,40,27.2,0,15.36,38.77,4.9
DEL-11163,2026-05-25,RDR-019,Motorbike,Zone C - South,Afternoon (11-16),Clear,Medium,4.84,0.79,2,35,17.3,0,10.18,34.65,4.7
DEL-10687,2026-05-26,RDR-030,Scooter,Zone B - North,Morning (6-11),Clear,Medium,4.12,1.04,1,35,19.8,0,6.85,32.5,4.8
DEL-11259,2026-05-26,RDR-014,Motorbike,Zone E - West,Morning (6-11),Rain,Medium,1.33,1.55,2,40,12.3,0,2.83,31.26,4.7
DEL-11028,2026-05-26,RDR-060,Scooter,Zone D - East,Night (21-2),Cloudy,Medium,9.07,1.74,3,40,35.0,0,15.32,39.05,5.0
DEL-10319,2026-05-26,RDR-022,Scooter,Zone B - North,Afternoon (11-16),Clear,Low,2.61,0.76,1,35,18.6,0,5.12,31.84,5.0
DEL-10441,2026-05-26,RDR-047,E-Bike,Zone C - South,Morning (6-11),Cloudy,Low,2.88,2.25,3,35,17.6,0,1.84,26.88,4.8
DEL-11363,2026-05-26,RDR-036,Motorbike,Zone A - Central,Morning (6-11),Cloudy,High,4.06,2.06,1,30,20.2,0,9.32,40.05,5.0
DEL-10485,2026-05-26,RDR-055,E-Bike,Zone E - West,Evening (16-21),Cloudy,Medium,7.66,1.67,1,40,31.8,0,4.59,27.56,5.0
DEL-10506,2026-05-26,RDR-037,E-Bike,Zone E - West,Morning (6-11),Cloudy,High,6.3,1.38,1,40,34.8,0,3.71,22.53,4.6
DEL-11104,2026-05-26,RDR-044,E-Bike,Zone A - Central,Morning (6-11),Clear,Low,2.85,1.66,4,30,10.1,0,1.75,24.35,4.6
DEL-10896,2026-05-26,RDR-019,Scooter,Zone C - South,Afternoon (11-16),Clear,High,3.99,0.99,3,35,15.5,0,7.45,36.71,5.0
DEL-10903,2026-05-26,RDR-057,Motorbike,Zone B - North,Evening (16-21),Clear,Medium,7.85,6.14,1,35,31.6,0,17.77,44.94,5.0
DEL-11428,2026-05-26,RDR-029,Motorbike,Zone E - West,Afternoon (11-16),Cloudy,Medium,2.61,4.49,1,40,12.2,0,6.41,33.94,4.6
DEL-10865,2026-05-26,RDR-039,Motorbike,Zone C - South,Evening (16-21),Cloudy,Medium,2.65,3.73,3,35,7.0,0,6.01,31.79,5.0
DEL-11432,2026-05-26,RDR-030,Motorbike,Zone D - East,Evening (16-21),Cloudy,Low,6.56,2.82,1,40,22.8,0,15.02,37.54,5.0
DEL-11202,2026-05-26,RDR-005,Scooter,Zone A - Central,Evening (16-21),Cloudy,Medium,4.94,1.68,3,30,25.1,0,8.54,32.91,5.0
DEL-10449,2026-05-26,RDR-018,Scooter,Zone B - North,Evening (16-21),Cloudy,Medium,4.45,3.47,1,35,23.0,0,7.67,34.18,4.8
DEL-10939,2026-05-26,RDR-052,Motorbike,Zone A - Central,Afternoon (11-16),Cloudy,Medium,3.53,2.25,1,30,18.3,0,8.15,30.0,4.7
DEL-10702,2026-05-26,RDR-038,Scooter,Zone A - Central,Afternoon (11-16),Cloudy,Medium,4.25,1.26,3,30,22.0,0,7.17,32.27,4.8
DEL-11742,2026-05-26,RDR-002,Motorbike,Zone D - East,Night (21-2),Cloudy,Medium,5.44,1.63,2,40,20.3,0,12.62,32.6,4.8
DEL-10361,2026-05-27,RDR-048,Motorbike,Zone B - North,Morning (6-11),Clear,Medium,2.69,1.04,2,35,9.8,0,5.61,25.27,4.8
DEL-10495,2026-05-27,RDR-013,Scooter,Zone C - South,Night (21-2),Clear,Low,2.18,2.86,1,35,11.9,0,3.79,29.77,5.0
DEL-10949,2026-05-27,RDR-045,Motorbike,Zone E - West,Evening (16-21),Cloudy,Low,4.43,6.22,1,40,15.7,0,10.51,36.25,5.0
DEL-11395,2026-05-27,RDR-057,E-Bike,Zone E - West,Morning (6-11),Clear,Low,8.91,3.96,1,40,30.8,0,4.93,30.08,5.0
DEL-11568,2026-05-27,RDR-045,Motorbike,Zone D - East,Afternoon (11-16),Cloudy,High,2.75,1.35,1,40,23.0,0,5.84,27.43,5.0
DEL-10778,2026-05-27,RDR-018,Motorbike,Zone B - North,Evening (16-21),Clear,High,2.96,2.44,1,35,19.2,0,6.34,31.83,5.0
DEL-10224,2026-05-27,RDR-021,Scooter,Zone A - Central,Afternoon (11-16),Clear,Low,4.73,1.26,1,30,16.5,0,8.54,34.26,5.0
DEL-11320,2026-05-27,RDR-053,Scooter,Zone C - South,Morning (6-11),Clear,Low,4.58,0.49,2,35,13.9,0,8.65,27.43,5.0
DEL-11289,2026-05-27,RDR-039,Scooter,Zone A - Central,Afternoon (11-16),Cloudy,High,7.19,0.53,1,30,37.1,1,13.64,37.13,3.4
DEL-10396,2026-05-27,RDR-021,E-Bike,Zone A - Central,Evening (16-21),Clear,Medium,5.68,3.29,2,30,25.4,0,3.16,27.84,5.0
DEL-11014,2026-05-27,RDR-018,Motorbike,Zone C - South,Afternoon (11-16),Clear,Medium,3.07,4.23,1,35,8.7,0,6.75,28.72,5.0
DEL-10306,2026-05-27,RDR-018,Motorbike,Zone A - Central,Morning (6-11),Clear,Medium,1.08,1.65,4,30,15.9,0,2.53,25.63,4.5
DEL-10780,2026-05-27,RDR-047,Motorbike,Zone A - Central,Morning (6-11),Clear,Medium,7.0,0.78,1,30,24.1,0,17.24,42.72,5.0
DEL-10855,2026-05-27,RDR-046,Scooter,Zone C - South,Morning (6-11),Clear,Medium,7.1,1.29,2,35,31.3,0,13.86,37.34,5.0
DEL-10514,2026-05-27,RDR-042,Scooter,Zone C - South,Afternoon (11-16),Clear,Medium,5.49,0.87,1,35,18.8,0,9.35,29.29,4.9
DEL-11393,2026-05-27,RDR-050,Motorbike,Zone B - North,Evening (16-21),Clear,Medium,2.62,7.17,1,35,17.7,0,6.45,37.42,5.0
DEL-10971,2026-05-27,RDR-056,E-Bike,Zone A - Central,Evening (16-21),Rain,Medium,3.44,3.76,1,30,19.2,0,1.99,23.84,5.0
DEL-10912,2026-05-27,RDR-019,Motorbike,Zone D - East,Night (21-2),Clear,Low,2.12,1.26,1,40,6.9,0,4.86,25.63,5.0
DEL-11783,2026-05-27,RDR-011,Motorbike,Zone D - East,Night (21-2),Clear,Low,3.89,3.72,2,40,17.2,0,9.48,38.06,5.0
DEL-10407,2026-05-27,RDR-023,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,3.46,0.21,2,30,11.3,0,6.73,29.02,4.8
DEL-10295,2026-05-27,RDR-060,Motorbike,Zone A - Central,Evening (16-21),Clear,High,2.89,0.86,1,30,15.5,0,7.04,30.85,5.0
DEL-11429,2026-05-27,RDR-016,E-Bike,Zone C - South,Evening (16-21),Cloudy,Medium,3.86,1.52,2,35,15.0,0,2.12,24.37,5.0
DEL-11893,2026-05-28,RDR-057,Scooter,Zone B - North,Evening (16-21),Clear,Medium,3.18,2.14,1,35,19.3,0,6.3,29.38,5.0
DEL-10263,2026-05-28,RDR-026,Motorbike,Zone B - North,Morning (6-11),Clear,High,2.89,5.86,3,35,12.5,0,6.38,33.68,5.0
DEL-11642,2026-05-28,RDR-045,Motorbike,Zone B - North,Afternoon (11-16),Clear,Medium,1.21,1.7,1,35,8.7,0,2.71,28.58,5.0
DEL-10037,2026-05-28,RDR-046,Scooter,Zone A - Central,Night (21-2),Cloudy,High,5.76,1.37,2,30,35.2,1,10.74,30.71,3.6
DEL-11346,2026-05-28,RDR-016,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,2.86,2.2,1,30,12.8,0,5.55,33.11,5.0
DEL-10067,2026-05-28,RDR-043,E-Bike,Zone A - Central,Afternoon (11-16),Rain,Medium,7.55,1.97,1,30,48.2,1,4.78,32.4,3.4
DEL-10817,2026-05-28,RDR-050,Scooter,Zone A - Central,Afternoon (11-16),Cloudy,High,2.14,1.84,2,30,16.4,0,3.76,31.38,5.0
DEL-10200,2026-05-28,RDR-052,Motorbike,Zone E - West,Morning (6-11),Cloudy,Medium,2.23,2.59,1,40,15.1,0,5.64,37.36,5.0
DEL-10213,2026-05-28,RDR-015,Scooter,Zone E - West,Evening (16-21),Clear,Medium,1.32,1.08,1,40,5.3,0,2.25,30.18,5.0
DEL-11541,2026-05-28,RDR-037,Scooter,Zone D - East,Afternoon (11-16),Cloudy,Low,10.05,5.59,1,40,32.7,0,19.32,48.51,5.0
DEL-10603,2026-05-28,RDR-053,Scooter,Zone B - North,Morning (6-11),Clear,High,1.04,1.43,1,35,16.1,0,1.71,27.39,5.0
DEL-10745,2026-05-28,RDR-053,E-Bike,Zone D - East,Evening (16-21),Clear,High,2.62,2.46,1,40,18.0,0,1.44,31.36,5.0
DEL-10388,2026-05-28,RDR-052,Motorbike,Zone D - East,Evening (16-21),Clear,Low,3.93,5.82,1,40,17.0,0,8.18,38.74,4.9
DEL-10310,2026-05-28,RDR-022,Scooter,Zone C - South,Afternoon (11-16),Clear,Medium,6.84,4.69,2,35,30.0,0,12.37,38.82,4.7
DEL-10580,2026-05-28,RDR-041,Motorbike,Zone A - Central,Afternoon (11-16),Rain,High,3.28,2.19,2,30,21.0,0,7.76,34.2,4.4
DEL-10928,2026-05-28,RDR-056,Motorbike,Zone D - East,Morning (6-11),Cloudy,Medium,1.13,3.27,1,40,7.5,0,2.53,24.84,5.0
DEL-10585,2026-05-28,RDR-013,Scooter,Zone C - South,Afternoon (11-16),Rain,Medium,3.96,2.23,1,35,21.4,0,6.87,30.98,4.4
DEL-10237,2026-05-28,RDR-056,Scooter,Zone A - Central,Evening (16-21),Cloudy,Medium,8.57,1.35,3,30,29.5,0,15.48,39.78,5.0
DEL-11571,2026-05-28,RDR-053,Scooter,Zone C - South,Morning (6-11),Clear,Medium,5.46,2.9,1,35,25.1,0,9.46,34.11,4.8
DEL-10575,2026-05-28,RDR-030,E-Bike,Zone C - South,Morning (6-11),Clear,Medium,4.41,2.78,2,35,17.3,0,2.45,28.68,5.0
DEL-11324,2026-05-28,RDR-032,E-Bike,Zone D - East,Morning (6-11),Clear,Low,10.53,1.73,1,40,31.3,0,6.46,30.54,5.0
DEL-10244,2026-05-29,RDR-007,Scooter,Zone E - West,Afternoon (11-16),Clear,High,2.08,1.56,1,40,21.9,0,4.1,29.36,5.0
DEL-11065,2026-05-29,RDR-020,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Medium,6.2,1.69,4,30,26.2,0,13.43,41.46,4.9
DEL-10140,2026-05-29,RDR-022,E-Bike,Zone D - East,Morning (6-11),Clear,Medium,4.73,2.18,1,40,23.6,0,2.87,21.78,5.0
DEL-10739,2026-05-29,RDR-044,Scooter,Zone A - Central,Evening (16-21),Cloudy,High,3.99,1.39,2,30,21.0,0,6.53,37.27,5.0
DEL-10907,2026-05-29,RDR-059,Scooter,Zone A - Central,Evening (16-21),Clear,High,2.15,3.99,2,30,11.0,0,3.67,31.1,4.7
DEL-10759,2026-05-29,RDR-056,Motorbike,Zone A - Central,Afternoon (11-16),Rain,Low,1.16,2.22,1,30,19.8,0,2.9,30.74,4.6
DEL-11067,2026-05-29,RDR-035,Scooter,Zone E - West,Evening (16-21),Clear,Medium,4.82,2.59,1,40,22.3,0,9.17,30.68,4.4
DEL-11153,2026-05-29,RDR-043,Motorbike,Zone B - North,Afternoon (11-16),Cloudy,High,2.97,4.64,2,35,14.6,0,6.27,29.58,5.0
DEL-11283,2026-05-29,RDR-040,Scooter,Zone E - West,Morning (6-11),Rain,Medium,3.99,1.17,1,40,30.2,0,7.49,32.32,4.7
DEL-11315,2026-05-29,RDR-002,Motorbike,Zone D - East,Morning (6-11),Clear,High,2.03,1.14,2,40,12.1,0,4.62,36.6,5.0
DEL-10966,2026-05-29,RDR-041,Motorbike,Zone D - East,Evening (16-21),Rain,High,1.65,1.15,2,40,11.8,0,3.66,31.55,5.0
DEL-10618,2026-05-29,RDR-026,E-Bike,Zone E - West,Morning (6-11),Clear,Medium,9.95,3.72,1,40,43.9,1,5.92,34.41,3.7
DEL-10250,2026-05-29,RDR-041,Scooter,Zone A - Central,Night (21-2),Clear,Medium,4.67,1.14,1,30,15.4,0,8.32,27.49,4.4
DEL-10616,2026-05-29,RDR-060,Scooter,Zone B - North,Night (21-2),Cloudy,Low,2.25,0.95,1,35,12.6,0,4.18,25.43,5.0
DEL-10534,2026-05-29,RDR-015,Motorbike,Zone D - East,Evening (16-21),Clear,Low,3.22,1.65,1,40,11.7,0,7.93,29.85,4.6
DEL-10063,2026-05-29,RDR-033,Scooter,Zone B - North,Morning (6-11),Clear,Medium,12.85,1.9,3,35,44.2,1,24.74,56.08,3.5
DEL-10384,2026-05-29,RDR-051,Motorbike,Zone B - North,Afternoon (11-16),Rain,Medium,1.65,1.76,1,35,15.8,0,3.84,26.89,4.3
DEL-10852,2026-05-29,RDR-027,Scooter,Zone A - Central,Morning (6-11),Cloudy,High,3.7,1.77,1,30,22.9,0,6.28,33.52,5.0
DEL-11704,2026-05-29,RDR-024,Scooter,Zone E - West,Afternoon (11-16),Rain,Low,3.01,0.88,2,40,11.7,0,5.93,23.3,4.6
DEL-11617,2026-05-29,RDR-040,Motorbike,Zone E - West,Night (21-2),Clear,Medium,4.45,2.04,1,40,20.3,0,10.04,34.14,5.0
DEL-10656,2026-05-29,RDR-034,Scooter,Zone D - East,Evening (16-21),Cloudy,Low,4.63,2.57,3,40,16.0,0,9.06,34.89,4.9
DEL-10456,2026-05-29,RDR-042,Scooter,Zone B - North,Evening (16-21),Cloudy,Medium,7.97,1.09,2,35,34.9,0,13.07,37.79,5.0
DEL-10529,2026-05-29,RDR-054,E-Bike,Zone E - West,Evening (16-21),Clear,High,1.61,3.73,2,40,20.6,0,1.06,27.73,5.0
DEL-10565,2026-05-29,RDR-028,Motorbike,Zone B - North,Evening (16-21),Rain,Medium,2.04,5.48,3,35,13.9,0,4.59,27.43,5.0
DEL-10652,2026-05-29,RDR-057,Motorbike,Zone B - North,Afternoon (11-16),Clear,Medium,3.19,3.98,2,35,14.9,0,7.06,28.4,5.0
DEL-11779,2026-05-30,RDR-042,E-Bike,Zone E - West,Evening (16-21),Clear,Medium,2.44,1.53,1,40,16.5,0,1.37,30.21,5.0
DEL-11766,2026-05-30,RDR-059,Motorbike,Zone C - South,Evening (16-21),Clear,Low,3.87,1.56,3,35,16.5,0,9.26,35.46,5.0
DEL-10410,2026-05-30,RDR-037,Scooter,Zone D - East,Afternoon (11-16),Clear,Low,7.39,1.11,3,40,22.5,0,12.13,34.0,4.7
DEL-11398,2026-05-30,RDR-024,Motorbike,Zone A - Central,Afternoon (11-16),Clear,Medium,3.8,1.08,1,30,16.4,0,8.1,37.1,5.0
DEL-11042,2026-05-30,RDR-009,Scooter,Zone A - Central,Night (21-2),Clear,Medium,2.67,0.86,1,30,11.8,0,4.6,30.79,4.5
DEL-11216,2026-05-30,RDR-050,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,8.23,0.82,1,30,32.0,1,15.8,36.63,4.3
DEL-10278,2026-05-30,RDR-056,Motorbike,Zone C - South,Afternoon (11-16),Clear,High,2.56,2.44,3,35,13.6,0,5.91,29.28,5.0
DEL-10300,2026-05-30,RDR-009,Scooter,Zone D - East,Evening (16-21),Clear,High,5.57,3.82,1,40,26.3,0,10.19,35.01,4.4
DEL-11716,2026-05-30,RDR-044,Scooter,Zone B - North,Morning (6-11),Clear,Low,6.0,2.52,1,35,22.1,0,10.83,36.52,5.0
DEL-11155,2026-05-30,RDR-014,Motorbike,Zone C - South,Morning (6-11),Clear,High,3.34,4.95,2,35,21.9,0,7.32,33.1,5.0
DEL-11509,2026-05-30,RDR-060,Motorbike,Zone A - Central,Morning (6-11),Clear,High,5.24,5.38,1,30,26.5,0,13.13,40.48,5.0
DEL-10180,2026-05-30,RDR-052,Scooter,Zone B - North,Morning (6-11),Clear,Medium,2.35,0.41,1,35,9.7,0,4.31,27.81,4.8
DEL-11795,2026-05-30,RDR-015,Scooter,Zone C - South,Evening (16-21),Cloudy,Low,2.77,1.9,2,35,14.8,0,4.82,26.01,5.0
DEL-10736,2026-05-30,RDR-021,Scooter,Zone E - West,Afternoon (11-16),Clear,High,3.83,1.15,1,40,21.7,0,6.65,31.16,5.0
DEL-10626,2026-05-30,RDR-018,Motorbike,Zone A - Central,Afternoon (11-16),Clear,High,5.35,0.85,1,30,25.5,0,12.67,42.14,4.9
DEL-10290,2026-05-30,RDR-024,Scooter,Zone C - South,Night (21-2),Clear,Low,4.41,2.48,2,35,21.7,0,7.76,35.35,5.0
DEL-11343,2026-05-30,RDR-034,Motorbike,Zone A - Central,Evening (16-21),Clear,Medium,2.14,1.04,1,30,9.5,0,5.16,32.04,5.0
DEL-10786,2026-05-30,RDR-045,Motorbike,Zone E - West,Afternoon (11-16),Rain,High,1.49,0.21,1,40,14.0,0,3.11,25.0,4.5
DEL-10118,2026-05-30,RDR-008,E-Bike,Zone A - Central,Morning (6-11),Clear,Low,3.69,3.42,3,30,15.6,0,2.33,28.4,5.0
DEL-10770,2026-05-30,RDR-034,Scooter,Zone A - Central,Afternoon (11-16),Clear,Low,0.7,1.83,2,30,6.7,0,1.26,26.3,4.7
DEL-11651,2026-05-30,RDR-017,Scooter,Zone B - North,Morning (6-11),Cloudy,Low,8.46,0.81,4,35,29.0,0,14.51,43.14,5.0
DEL-10024,2026-05-30,RDR-008,Motorbike,Zone B - North,Afternoon (11-16),Cloudy,Low,1.97,7.19,2,35,21.4,0,4.64,39.43,4.9
DEL-11099,2026-05-30,RDR-048,Scooter,Zone B - North,Afternoon (11-16),Clear,High,1.42,7.87,2,35,6.4,0,2.33,34.61,4.5
DEL-10203,2026-05-30,RDR-035,E-Bike,Zone A - Central,Afternoon (11-16),Rain,Medium,6.87,2.18,2,30,40.9,1,4.05,25.64,3.7
DEL-10285,2026-05-30,RDR-015,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,6.77,2.4,1,30,27.9,0,12.76,31.75,4.7
DEL-10798,2026-05-30,RDR-015,Motorbike,Zone E - West,Morning (6-11),Clear,Low,7.31,3.7,1,40,21.4,0,15.65,37.34,4.6
DEL-10747,2026-05-30,RDR-021,Motorbike,Zone A - Central,Morning (6-11),Clear,Low,2.33,3.44,1,30,10.2,0,5.69,27.02,5.0
DEL-10126,2026-05-31,RDR-013,E-Bike,Zone C - South,Morning (6-11),Cloudy,Medium,4.61,2.27,3,35,17.1,0,2.96,30.36,5.0
DEL-10950,2026-05-31,RDR-022,Motorbike,Zone D - East,Afternoon (11-16),Clear,High,3.14,3.33,2,40,19.4,0,6.82,34.24,5.0
DEL-10060,2026-05-31,RDR-027,Scooter,Zone A - Central,Evening (16-21),Clear,Medium,3.53,2.8,2,30,11.8,0,6.94,34.04,4.8
DEL-11998,2026-05-31,RDR-024,Scooter,Zone C - South,Afternoon (11-16),Clear,High,4.32,4.22,1,35,23.1,0,8.05,29.41,5.0
DEL-10370,2026-05-31,RDR-052,Scooter,Zone C - South,Morning (6-11),Clear,Medium,5.76,0.7,1,35,27.5,0,9.48,30.06,5.0
DEL-10784,2026-05-31,RDR-020,Scooter,Zone E - West,Evening (16-21),Clear,Medium,4.91,0.82,1,40,24.4,0,8.19,33.42,4.8
DEL-10858,2026-05-31,RDR-025,Motorbike,Zone A - Central,Evening (16-21),Rain,High,6.67,2.31,2,30,44.8,1,14.79,38.24,4.3
DEL-11649,2026-05-31,RDR-018,Motorbike,Zone E - West,Morning (6-11),Clear,Medium,2.8,2.36,1,40,16.0,0,5.94,32.52,5.0
DEL-10800,2026-05-31,RDR-027,Motorbike,Zone D - East,Evening (16-21),Clear,Low,3.84,4.62,3,40,13.8,0,8.88,35.07,5.0
DEL-11386,2026-05-31,RDR-009,Motorbike,Zone A - Central,Night (21-2),Clear,Low,5.3,2.36,4,30,13.1,0,13.06,40.9,5.0
DEL-11284,2026-05-31,RDR-007,Scooter,Zone B - North,Evening (16-21),Clear,Low,1.5,1.17,1,35,10.1,0,2.91,28.27,5.0
DEL-11635,2026-05-31,RDR-017,Scooter,Zone C - South,Morning (6-11),Clear,Low,1.92,1.51,2,35,9.7,0,3.48,35.06,5.0
DEL-10474,2026-05-31,RDR-050,Motorbike,Zone C - South,Night (21-2),Cloudy,Medium,2.16,2.48,3,35,13.7,0,5.26,34.07,5.0
DEL-10661,2026-05-31,RDR-008,E-Bike,Zone E - West,Afternoon (11-16),Clear,Medium,2.75,3.71,1,40,21.8,0,1.63,20.0,5.0
DEL-11832,2026-05-31,RDR-028,Motorbike,Zone D - East,Morning (6-11),Cloudy,Low,5.04,2.12,2,40,12.0,0,12.57,43.34,5.0
DEL-10209,2026-05-31,RDR-045,Scooter,Zone E - West,Morning (6-11),Clear,Low,2.17,3.32,1,40,10.7,0,4.05,28.22,5.0
DEL-11081,2026-05-31,RDR-016,Scooter,Zone E - West,Afternoon (11-16),Clear,High,2.09,1.59,1,40,18.6,0,4.13,29.13,5.0
DEL-10171,2026-05-31,RDR-040,Scooter,Zone A - Central,Evening (16-21),Rain,Medium,8.43,4.18,1,30,44.8,1,15.32,40.81,3.9
DEL-11257,2026-05-31,RDR-017,Motorbike,Zone A - Central,Morning (6-11),Clear,Low,2.07,3.69,1,30,9.3,0,4.82,27.52,5.0
DEL-10427,2026-05-31,RDR-002,E-Bike,Zone E - West,Night (21-2),Clear,High,8.55,3.02,1,40,49.1,1,5.37,24.89,4.7
DEL-10475,2026-05-31,RDR-021,E-Bike,Zone E - West,Evening (16-21),Clear,High,3.01,4.36,2,40,20.6,0,1.88,24.31,5.0
DEL-10908,2026-05-31,RDR-026,Scooter,Zone B - North,Evening (16-21),Cloudy,High,0.99,0.78,1,35,5.1,0,1.95,28.57,4.9
DEL-11974,2026-05-31,RDR-044,Scooter,Zone A - Central,Afternoon (11-16),Clear,Medium,3.01,2.41,1,30,12.9,0,5.04,25.33,4.8
DEL-11853,2026-05-31,RDR-058,E-Bike,Zone E - West,Evening (16-21),Rain,Low,2.15,3.39,1,40,17.6,0,1.27,25.54,4.8
DEL-11115,2026-06-01,RDR-017,Motorbike,Zone E - West,Afternoon (11-16),Cloudy,High,7.24,1.6,4,40,33.9,0,18.14,42.95,4.8
DEL-10567,2026-06-01,RDR-022,Scooter,Zone B - North,Night (21-2),Clear,Medium,5.47,1.72,2,35,28.7,0,9.72,36.03,5.0
DEL-10282,2026-06-01,RDR-021,Scooter,Zone B - North,Night (21-2),Clear,High,4.24,2.89,1,35,27.0,0,8.13,32.11,4.8
DEL-10991,2026-06-01,RDR-040,Motorbike,Zone D - East,Morning (6-11),Clear,Low,9.07,1.57,1,40,31.0,0,20.22,44.0,5.0
DEL-11858,2026-06-01,RDR-012,E-Bike,Zone B - North,Afternoon (11-16),Clear,Low,3.2,1.74,4,35,13.8,0,2.09,22.42,4.8
DEL-11144,2026-06-01,RDR-042,Scooter,Zone A - Central,Evening (16-21),Clear,High,4.01,2.06,4,30,23.3,0,6.77,32.73,5.0
DEL-11262,2026-06-01,RDR-013,Scooter,Zone B - North,Evening (16-21),Clear,Medium,14.7,2.52,2,35,54.2,1,26.4,47.91,4.0
DEL-11410,2026-06-01,RDR-008,Scooter,Zone B - North,Morning (6-11),Cloudy,Medium,5.54,0.85,1,35,23.1,0,10.95,36.24,5.0
DEL-10357,2026-06-01,RDR-041,Motorbike,Zone A - Central,Evening (16-21),Cloudy,Medium,4.44,0.75,2,30,18.8,0,9.83,36.8,5.0
DEL-10793,2026-06-01,RDR-045,Motorbike,Zone A - Central,Evening (16-21),Clear,Medium,4.42,0.79,2,30,17.3,0,9.28,37.62,5.0
DEL-10318,2026-06-01,RDR-008,Scooter,Zone B - North,Night (21-2),Clear,Medium,1.43,0.52,1,35,8.0,0,2.4,25.74,4.8
